head,tail,level
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Italian_language,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Cathedral,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Mother_church,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Enclave,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Diocese_of_Rome,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Pope,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Protestant_Reformation,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Early_Christian_Church,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Christendom,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/St._Peter's_Square,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Carlo_Maderno,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/St._Peter's_Church_(disambiguation),2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Roman_emperor,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Vatican_City,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Michelangelo,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Mona_Lisa,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Ludovico_il_Moro,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Leonardo_da_Vinci_(disambiguation),2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,"https://en.wikipedia.org/wiki/Vinci,_Tuscany",2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/High_Renaissance,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Republic_of_Florence,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Andrea_del_Verrocchio,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Polymath,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Universal_Genius,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/Florence,2
https://en.wikipedia.org/wiki/Leonardo_da_Vinci,https://en.wikipedia.org/wiki/The_Last_Supper_(Leonardo_da_Vinci),2
